Date,Close,Adj Close,Volume,High,Low,SMA,MACD,upper_band,middle_band,lower_band,supertrend_signal,RSI,aroon_up,aroon_down,kicking,upper_band_supertrend,lower_band_supertrend
2013-09-13,16.603571,14.490789,298835600,16.85107,16.59643,17.47002542857143,-0.19522311303696221,18.474432772676792,17.61737495,16.760317127323205,0,40.616385457917715,28.000000000000004,4.0,0.0,0.0,0.0
2013-09-16,16.075714,14.030096,543706800,16.486071,15.972143,17.335203928571428,-0.23970907673904013,18.598507445855187,17.5241428,16.449778154144813,0,34.91639476563728,24.0,100.0,0.0,0.0,0.0
2013-09-17,16.261429,14.192174,399380800,16.418215,15.982143,17.25033157142857,-0.24515161303259325,18.59836210813435,17.430535650000003,16.262709191865657,0,38.20233974901846,20.0,96.0,0.0,0.0,0.0
2013-09-18,16.595715,14.483929,456862000,16.655357,16.452143,17.183443857142855,-0.21579697443126789,18.566845050464018,17.365553549999998,16.164262049535978,0,43.71125557158166,16.0,92.0,0.0,0.0,0.0
2013-09-19,16.867857,14.721437,404541200,16.993929,16.758928,17.133954,-0.16964499934517266,18.501324219657644,17.31187495,16.122425680342356,0,47.79159765209302,12.0,88.0,0.0,0.0,0.0
2013-09-20,16.693214,14.569024,699302800,17.09107,16.642857,17.083418214285714,-0.14351026162505526,18.427571659904007,17.248392850000002,16.069214040095996,0,45.51158494633887,8.0,84.0,0.0,0.0,0.0
2013-09-23,17.522858,15.293092,762106800,17.746786,17.235714,17.08867335714286,-0.06687362756666625,18.37916275497312,17.22985715,16.080551545026882,0,56.20142042736851,4.0,80.0,0.0,0.0,0.0
2013-09-24,17.467857,15.245091,364344400,17.695356,17.422144,17.064209142857145,-0.018904360944746554,18.310627859289458,17.20508925,16.099550640710543,0,55.425107386825104,56.00000000000001,76.0,0.0,0.0,0.0
2013-09-25,17.1975,15.009136,316957200,17.487143,17.19393,17.029158214285715,-0.0051183030211443895,18.292314032873296,17.192482149999996,16.092650267126697,0,51.648522846141034,52.0,72.0,0.0,0.0,0.0
2013-09-26,17.365,15.155316,237221600,17.44857,17.282143,16.998546,0.014474370466536761,18.27601757066312,17.184125,16.09223242933688,0,53.7511185720262,48.0,68.0,0.0,0.0,0.0
2013-09-27,17.241072,15.047164,228040400,17.309643,17.168571,16.938801214285714,0.018048193628149085,18.246795832166477,17.168142850000002,16.089489867833528,0,51.951087560371576,44.0,64.0,0.0,0.0,0.0
2013-09-30,17.026787,14.860148,260156400,17.202143,16.943214,16.89316357142857,0.005586857892867196,18.224282422937037,17.14944645,16.07461047706296,0,48.90162843681182,40.0,60.0,0.0,0.0,0.0
2013-10-01,17.427143,15.209557,353883600,17.469286,17.084999,16.944821642857143,0.022940458151596597,18.221982531815186,17.148339299999996,16.074696068184807,0,54.29912018561511,36.0,56.00000000000001,0.0,0.0,0.0
2013-10-02,17.484285,15.259431,289184000,17.564285,17.276787,16.987857285714288,0.03611637666502768,18.174420154481414,17.13203575,16.089651345518586,0,55.02926448123501,32.0,52.0,0.0,0.0,0.0
2013-10-03,17.264643,15.067737,322753200,17.583929,17.169287,17.035076714285715,0.028237076984885173,18.12398184309015,17.110857250000002,16.097732656909855,0,51.615681699680714,28.000000000000004,48.0,0.0,0.0,0.0
2013-10-04,17.251072,15.055894,258868400,17.307142,17.092857,17.119030857142857,0.020660432147876558,18.05026776846961,17.0837323,16.117196831530393,0,51.403508445528054,24.0,44.0,0.0,0.0,0.0
2013-10-07,17.419643,15.203007,312292400,17.594643,17.333929,17.20176042857143,0.02524745336434831,17.91969841576914,17.0508395,16.181980584230857,0,53.936432872017015,20.0,40.0,0.0,0.0,0.0
2013-10-08,17.17643,14.990745,290917200,17.522858,17.162144,17.24324007142857,0.010881328651167095,17.85103419419382,17.0263753,16.201716405806184,0,49.89562339661667,16.0,36.0,0.0,0.0,0.0
2013-10-09,17.378214,15.166855,301725200,17.42107,17.081429,17.279694142857142,0.013762703445897986,17.88439502740566,17.060089499999997,16.235783972594334,0,53.03907936299916,12.0,32.0,0.0,0.0,0.0
2013-10-10,17.487143,15.261919,278602800,17.584999,17.394285,17.33640335714286,0.02134627320576442,17.930554673422915,17.090357349999998,16.25016002657708,0,54.69161844962334,8.0,28.000000000000004,0.0,0.0,0.0
2013-10-11,17.600357,15.36073,267738800,17.637142,17.327143,17.341939,0.03170435062996785,17.977229180717792,17.14019665,16.303164119282208,-1,56.4085681569643,4.0,24.0,0.0,0.0,0.0
2013-10-14,17.715714,15.461407,261898000,17.770714,17.476786,17.35964307142857,0.043322948797892516,17.938678917107726,17.22219665,16.505714382892275,1,58.14883204807603,100.0,20.0,0.0,0.0,0.0
2013-10-15,17.809999,15.543697,320073600,17.928572,17.697144,17.403393,0.05367904325724093,17.911060816040692,17.29962515,16.68818948395931,0,59.56954373383063,100.0,16.0,0.0,0.0,0.0
2013-10-16,17.896786,15.619432,251101200,17.9475,17.829643,17.441377714285714,0.062100091025576454,17.938392942925994,17.3646787,16.790964457074004,0,60.885768112796605,100.0,12.0,0.0,0.0,0.0
2013-10-17,18.017857,15.725107,253593200,18.027857,17.845715,17.496862357142856,0.07091322989425279,18.01537769741667,17.4221787,16.82897970258333,0,62.70961466223525,100.0,8.0,0.0,0.0,0.0
2013-10-18,18.174643,15.861938,290542000,18.187857,18.061071,17.57885207142857,0.08162774683409052,18.076682169707226,17.496250149999998,16.91581813029277,0,64.98649846965843,100.0,4.0,0.0,0.0,0.0
2013-10-21,18.620001,16.250628,398106800,18.725,18.268572,17.664056214285715,0.11120228276678845,18.310900496149937,17.551107299999998,16.79131410385006,0,70.49706105238704,100.0,4.0,0.0,0.0,0.0
2013-10-22,18.566786,16.204182,534063600,18.873215,18.143929,17.741377714285715,0.11897635058283118,18.48363210734597,17.60605375,16.728475392654033,0,69.09768832868875,96.0,4.0,0.0,0.0,0.0
2013-10-23,18.748571,16.362835,313723200,18.77393,18.535713,17.847372571428572,0.12740475767538229,18.670405891807533,17.6836073,16.696808708192464,0,71.20075100772499,100.0,8.0,0.0,0.0,0.0
2013-10-24,18.996786,16.57946,384764800,19.016787,18.65893,17.972066428571427,0.1397504871160521,18.892906554997055,17.765196600000003,16.63748664500295,0,73.82059637749498,100.0,4.0,0.0,0.0,0.0
2013-10-25,18.784286,16.394007,337792000,19.043928,18.753929,18.069540928571428,0.12418406016123407,19.02586140640391,17.842357299999996,16.658853193596084,0,68.10830729423647,96.0,24.0,0.0,0.0,0.0
2013-10-28,18.924286,16.516193,550440800,18.964287,18.686071,18.194387785714287,0.114151538052093,19.14791796679575,17.93723225,16.726546533204253,0,69.76809276761429,92.0,20.0,0.0,0.0,0.0
2013-10-29,18.452856,16.104752,635807200,19.258928,18.376429,18.271147928571427,0.06883327304385156,19.195321278761114,17.9885179,16.78171452123889,0,58.69112941275673,88.0,16.0,0.0,0.0,0.0
2013-10-30,18.746429,16.36097,354163600,18.84,18.465,18.361096928571424,0.05243806564220205,19.27819756171355,18.051625100000003,16.825052638286454,0,62.666239689479596,84.0,12.0,0.0,0.0,0.0
2013-10-31,18.667856,16.292389,275696400,18.838928,18.616785,18.43734685714286,0.03116172900159786,19.320480822100997,18.121785749999997,16.923090677898998,0,60.97502116278648,80.0,8.0,0.0,0.0,0.0
2013-11-01,18.5725,16.209169,274890000,18.742857,18.422857,18.498545857142858,0.0067992601057697,19.33171393143297,18.187857150000003,17.044000368567037,0,58.89760687602919,76.0,4.0,0.0,0.0,0.0
2013-11-04,18.8125,16.418625,244627600,18.815001,18.528929,18.57015307142857,0.0031657237553822104,19.37509248931123,18.2575,17.139907510688772,0,62.37237523988528,72.0,24.0,0.0,0.0,0.0
2013-11-05,18.766071,16.378109,265213200,18.888929,18.678572,18.632244857142858,-0.0055712882364884475,19.357633709727374,18.336982049999996,17.31633039027262,1,61.29285357510276,68.0,20.0,0.0,0.0,0.0
2013-11-06,18.604286,16.331707,223375600,18.745001,18.507143,18.674132642857142,-0.024398103618346823,19.324104385287512,18.39828565,17.472466914712484,-1,57.5547295711638,64.0,16.0,0.0,0.0,0.0
2013-11-07,18.303213,16.06741,262620400,18.685356,18.299286,18.683316214285714,-0.057395506065385404,19.267492556672238,18.43908915,17.610685743327764,0,51.28623928114187,60.0,12.0,0.0,0.0,0.0
2013-11-08,18.591429,16.320423,279316800,18.611786,18.306786,18.681275357142855,-0.059807116331403676,19.22374623195693,18.48864275,17.75353926804307,0,56.20379591777306,56.00000000000001,8.0,0.0,0.0,0.0
2013-11-11,18.5375,16.273083,227452400,18.631071,18.371786,18.679183499999997,-0.06462030607951408,19.1736399957092,18.52973205,17.8858241042908,0,55.08330923428517,52.0,4.0,0.0,0.0,0.0
2013-11-12,18.571787,16.303183,204276800,18.71143,18.464287,18.66655607142857,-0.06490942218042528,19.12060063203333,18.56782145,18.01504226796667,0,55.68816605110981,48.0,4.0,0.0,0.0,0.0
2013-11-13,18.593929,16.322617,197220800,18.651787,18.462856,18.63778057142857,-0.06297490444547793,19.061790074771654,18.6026786,18.143567125228348,-1,56.09930466633823,44.0,4.0,0.0,0.0,0.0
2013-11-14,18.862858,16.558695,282419200,18.902857,18.638214,18.643392857142857,-0.04385516437114828,19.03064678885083,18.64492865,18.25921051114917,1,60.85047416677355,40.0,4.0,0.0,0.0,0.0
2013-11-15,18.749643,16.459307,317920400,18.89607,18.731787,18.630918357142857,-0.03925393076750072,18.99528638177669,18.67367865,18.35207091822331,1,58.00443205748121,36.0,4.0,0.0,0.0,0.0
2013-11-18,18.522499,16.259911,244944000,18.828215,18.507143,18.63589285714286,-0.05117503499075149,18.996418058273715,18.66880355,18.341189041726285,-1,52.68075918033084,32.0,4.0,0.0,0.0,0.0
2013-11-19,18.555357,16.288752,208938800,18.692142,18.498928,18.622244857142856,-0.05611773800664477,18.99659541654251,18.6682321,18.33986878345749,0,53.34779157974703,28.000000000000004,4.0,0.0,0.0,0.0
2013-11-20,18.392857,16.146109,193916800,18.58643,18.368929,18.60260207142857,-0.06876679717206297,18.997480352981835,18.6504464,18.303412447018164,0,49.6223048819,24.0,4.0,0.0,0.0,0.0
2013-11-21,18.612143,16.338604,262026800,18.614643,18.345358,18.605433714285713,-0.06106154245290962,18.93985039262168,18.63121425,18.32257810737832,0,54.26390649190128,20.0,4.0,0.0,0.0,0.0
2013-11-22,18.564285,16.296597,223725600,18.648571,18.518929,18.587704071428572,-0.057911854680376906,18.92184638810976,18.6202142,18.31858201189024,0,53.11372946595782,16.0,56.00000000000001,0.0,0.0,0.0
2013-11-25,18.705,16.420113,229311600,18.781071,18.607143,18.58334185714286,-0.045616338701364584,18.88026079991217,18.609249900000002,18.338239000087835,-1,56.06261790531783,12.0,52.0,0.0,0.0,0.0
2013-11-26,19.049999,16.722977,401382800,19.147858,18.714287,18.615178500000003,-0.015092049553203424,18.961351140225762,18.63910705,18.316862959774237,1,62.319913474656985,100.0,48.0,0.0,0.0,0.0
2013-11-27,19.498571,17.116755,363448400,19.5,19.049999,18.700561214285717,0.0319017325195432,19.17028900134815,18.676714150000002,18.183139298651856,0,68.58453686690999,100.0,44.0,0.0,0.0,0.0
2013-11-29,19.859644,17.433718,318127600,19.940357,19.564644,18.791148,0.08109808971267682,19.44992912420108,18.736303550000002,18.022677975798924,0,72.54186170480732,100.0,40.0,0.0,0.0,0.0
2013-12-02,19.686787,17.281979,472544800,20.154642,19.672144,18.873239928571426,0.09483701979002715,19.61187309582203,18.792017899999998,17.972162704177965,0,68.11804571121185,96.0,36.0,0.0,0.0,0.0
2013-12-03,20.225714,17.755074,450968000,20.227858,19.917143,18.99137757142857,0.1308399433296924,19.89379634408424,18.8626786,17.831560855915757,0,73.53658160529973,100.0,32.0,0.0,0.0,0.0
2013-12-04,20.178572,17.713684,377809600,20.328215,20.029285,19.104566357142858,0.14121040878934737,20.111310735620677,18.933303650000003,17.75529656437933,0,72.37779067645826,96.0,28.000000000000004,0.0,0.0,0.0
2013-12-05,20.282143,17.804605,447580000,20.540714,20.22893,19.20594385714286,0.14426761365329743,20.32171620022204,19.0171965,17.712676799777963,0,73.37062651909048,100.0,24.0,0.0,0.0,0.0
2013-12-06,20.000713,17.557549,344352400,20.241072,19.984644,19.295306,0.11768206526518787,20.430402422348564,19.1020715,17.773740577651438,0,66.38790235774104,96.0,20.0,0.0,0.0,0.0
2013-12-09,20.229643,17.758522,320493600,20.342142,20.032143,19.417244857142858,0.10621243346589226,20.57673412806566,19.1839822,17.79123027193434,0,68.97455262109675,92.0,16.0,0.0,0.0,0.0
2013-12-10,20.198214,17.730932,278269600,20.281429,20.042856,19.534591785714287,0.08796083963775098,20.693315065767198,19.267017900000003,17.840720734232807,0,68.19860902904693,88.0,12.0,0.0,0.0,0.0
2013-12-11,20.048571,17.599564,359718800,20.391787,19.98893,19.65285707142857,0.05867060024944437,20.76844616692715,19.3408571,17.913268033072853,0,64.4792203658603,84.0,8.0,0.0,0.0,0.0
2013-12-12,20.019285,17.57386,262290000,20.190714,20.001072,19.753367214285714,0.031544174824976956,20.82569014876934,19.412124900000002,17.998559651230664,1,63.74649589138061,80.0,4.0,0.0,0.0,0.0
2013-12-13,19.801071,17.382301,332822000,20.102858,19.77393,19.84170907142857,-0.004932841026856538,20.858778835195018,19.45903555,18.05929226480498,-1,58.41945919751275,76.0,36.0,0.0,0.0,0.0
2013-12-16,19.910713,17.478556,282592800,20.094286,19.821787,19.92783142857143,-0.024424193430038543,20.89038995467025,19.51708905,18.143788145329747,0,60.218296043516375,72.0,32.0,0.0,0.0,0.0
2013-12-17,19.821072,17.399857,229902400,19.98,19.763571,19.98290807142857,-0.04490959997092908,20.881914507316328,19.5820177,18.282120892683675,0,58.00871804787446,68.0,28.000000000000004,0.0,0.0,0.0
2013-12-18,19.670357,17.267557,565863200,19.694643,19.242857,19.9951785,-0.06873942346328804,20.849400394949743,19.6377677,18.42613500505026,0,54.394843487409815,64.0,24.0,0.0,0.0,0.0
2013-12-19,19.445,17.069731,320308800,19.642857,19.418928,19.96556107142857,-0.09802307099637325,20.76483056597179,19.69037485,18.615919134028214,0,49.43556427995605,60.0,20.0,0.0,0.0,0.0
2013-12-20,19.607857,17.212694,436413600,19.700357,19.457857,19.959923214285713,-0.10419164763929456,20.695872680575583,19.74016055,18.784448419424415,-1,52.785642688437676,56.00000000000001,16.0,0.0,0.0,0.0
2013-12-23,20.360357,17.873268,501306400,20.382856,20.098572,19.969540571428574,-0.05768166609367803,20.65550578779814,19.829964150000002,19.004422512201863,1,64.49197971524957,100.0,12.0,0.0,0.0,0.0
2013-12-24,20.27393,17.7974,167554800,20.424286,20.215357,19.976351857142856,-0.033998807984204016,20.57415523294877,19.90841065,19.242666067051232,0,62.573037933713785,96.0,8.0,0.0,0.0,0.0
2013-12-26,20.139286,17.679199,204008000,20.339287,20.120714,19.966147785714288,-0.02886464930145083,20.50567971747979,19.962875,19.42007028252021,0,59.597885695866275,92.0,4.0,0.0,0.0,0.0
2013-12-27,20.003214,17.559752,225884400,20.157499,19.982143,19.966326428571428,-0.03565094040274097,20.487406781328545,19.988107149999998,19.48880751867145,1,56.66558967111137,88.0,8.0,0.0,0.0,0.0
2013-12-30,19.804285,17.385122,253629600,20.003214,19.725714,19.935943714285713,-0.05348312108780107,20.488058839600992,19.9853392,19.482619560399005,-1,52.59170940677854,84.0,4.0,0.0,0.0,0.0
2013-12-31,20.036428,17.588911,223084400,20.045713,19.785713,19.92438757142857,-0.04967195216304393,20.486763268865754,20.00282125,19.518879231134246,1,56.520140638728414,80.0,4.0,0.0,0.0,0.0
2014-01-02,19.754642,17.341543,234684800,19.893929,19.715,19.903392642857142,-0.06517947449847444,20.463378320980947,19.97926765,19.495156979019054,-1,50.996175042153894,76.0,4.0,0.0,0.0,0.0
2014-01-03,19.320715,16.960625,392467600,19.775,19.301071,19.853494785714283,-0.10154337428880608,20.48936469973756,19.9363748,19.38338490026244,0,43.88352865231494,72.0,100.0,0.0,0.0,0.0
2014-01-06,19.426071,17.05311,412610800,19.52857,19.057142,19.826709071428574,-0.11442617261049326,20.46509556566831,19.893571200000004,19.322046834331697,0,45.85801911002019,68.0,96.0,0.0,0.0,0.0
2014-01-07,19.287144,16.931154,317209200,19.498571,19.21143,19.782168428571428,-0.1272449038372801,20.484632895589435,19.857892749999998,19.23115260441056,0,43.67570779728633,64.0,100.0,0.0,0.0,0.0
2014-01-08,19.409286,17.038378,258529600,19.484285,19.23893,19.752755142857144,-0.12240066942725628,20.44828863723818,19.8168749,19.18546116276182,0,46.10410730133617,60.0,96.0,0.0,0.0,0.0
2014-01-09,19.161428,16.820801,279148800,19.530714,19.119642,19.71640307142857,-0.13007313284488098,20.431948099044128,19.765035599999997,19.098123100955867,0,42.13418850153487,56.00000000000001,100.0,0.0,0.0,0.0
2014-01-10,19.033571,16.708549,304976000,19.314285,18.968214,19.687015285714285,-0.1372339703050157,20.4391301757411,19.7142856,18.989441024258902,0,40.21069874052227,52.0,100.0,0.0,0.0,0.0
2014-01-13,19.133215,16.796028,378492800,19.375,18.924286,19.653112285714286,-0.12886738128037833,20.42262553494718,19.6699821,18.917338665052817,0,42.41698065292459,48.0,96.0,0.0,0.0,0.0
2014-01-14,19.513929,17.130234,332561600,19.526072,19.202143,19.59265314285714,-0.09297614697475956,20.408672999101476,19.655625,18.902577000898525,0,50.007549589157996,44.0,92.0,0.0,0.0,0.0
2014-01-15,19.905714,17.474167,391638800,20.007143,19.702143,19.566352000000002,-0.04079603925554799,20.40808745396723,19.65537505,18.90266264603277,0,56.37990695854002,40.0,88.0,0.0,0.0,0.0
2014-01-16,19.794643,17.376654,229278000,19.887501,19.702856,19.541734642857143,-0.013139861449839085,20.40568981167244,19.6540536,18.902417388327564,0,54.26798925720183,36.0,84.0,0.0,0.0,0.0
2014-01-17,19.309643,16.950911,426739600,19.716785,19.282143,19.49219385714286,-0.02613791715819134,20.402390146958027,19.6360179,18.86964565304197,0,46.14043209276659,32.0,80.0,0.0,0.0,0.0
2014-01-21,19.609644,17.21426,328526800,19.645357,19.300714,19.47829092857143,-0.013779375756382599,20.405759714736607,19.6442501,18.882740485263394,0,51.02633216915967,28.000000000000004,76.0,0.0,0.0,0.0
2014-01-22,19.696787,17.290751,379985200,19.903214,19.564644,19.454030857142858,0.0002716400130874201,20.41034280494958,19.6486966,18.887050395050423,0,52.37773931753177,24.0,72.0,0.0,0.0,0.0
2014-01-23,19.863571,17.437164,403239200,19.875,19.4575,19.461811500000003,0.019728771904250562,20.320692341301438,19.6238573,18.927022258698564,0,54.9405472258253,20.0,68.0,0.0,0.0,0.0
2014-01-24,19.502501,17.120209,429354800,19.843571,19.455357,19.474796214285714,0.007823002662802796,20.216201545650417,19.585285849999998,18.95437015434958,0,48.81580009070502,16.0,64.0,0.0,0.0,0.0
2014-01-27,19.660713,17.25909,554878800,19.814285,19.491072,19.49155635714286,0.010005228585844794,20.14059714303413,19.5613572,18.982117256965868,0,51.37378706108119,12.0,60.0,0.0,0.0,0.0
2014-01-28,18.089287,15.879621,1065523200,18.392857,17.93107,19.40599514285714,-0.08950111929072349,20.298270238847653,19.46566085,18.633051461152345,0,33.47772320969483,8.0,100.0,0.0,0.0,0.0
2014-01-29,17.883928,15.699341,502810000,18.120358,17.807858,19.297041,-0.16014441229421844,20.43444494547341,19.369643,18.30484105452659,0,31.913169873292077,4.0,100.0,0.0,0.0,0.0
2014-01-30,17.849285,15.668935,678501600,18.089287,17.739286,19.2033165,-0.19773396571602525,20.46831916098413,19.26028585,18.052252539015868,0,31.644499900306243,4.0,100.0,0.0,0.0,0.0
2014-01-31,17.878571,15.694645,464797200,17.911785,17.626785,19.1208165,-0.20810509388567439,20.492037897178186,19.166482300000002,17.840926702821818,0,32.16441925229607,4.0,96.0,0.0,0.0,0.0
2014-02-03,17.911785,15.723804,401464000,18.133215,17.832144,19.0335715,-0.20014757935189514,20.526889503750677,19.096035800000003,17.66518209624933,0,32.788800669901434,12.0,92.0,0.0,0.0,0.0
2014-02-04,18.17107,15.95141,376681200,18.195,17.955713,18.937653,-0.16623567282149126,20.51007948848318,19.033285749999997,17.556492011516816,0,37.61611660422807,8.0,88.0,0.0,0.0,0.0
2014-02-05,18.306786,16.070549,328344800,18.402857,18.080357,18.823443857142856,-0.12534077456073045,20.48892073457933,18.984267850000002,17.479614965420673,0,40.04350169372269,4.0,84.0,0.0,0.0,0.0
2014-02-06,18.303928,16.164219,257765200,18.339287,18.13607,18.716964214285714,-0.09077064247567018,20.44827823811083,18.928999949999998,17.409721661889165,0,40.008197108643714,40.0,80.0,0.0,0.0,0.0
2014-02-07,18.559999,16.39036,370280400,18.676071,18.477858,18.663418214285713,-0.04524584621693334,20.422416973484257,18.8989285,17.375440026515744,0,44.711637528625374,36.0,76.0,0.0,0.0,0.0
2014-02-10,18.8925,16.683985,345559200,18.999643,18.5,18.612193642857143,0.009739344754117307,20.414110366461657,18.891874950000002,17.369639533538347,0,50.17418683709718,32.0,72.0,0.0,0.0,0.0
2014-02-11,19.14143,16.903824,282256800,19.205357,18.910713,18.572525285714285,0.06241620936345449,20.41478579159843,18.8922857,17.369785608401568,0,53.850383261992555,28.000000000000004,68.0,0.0,0.0,0.0
2014-02-12,19.139999,16.902559,308100800,19.27,19.044287,18.520841571428573,0.09476513814407722,20.37411996935484,18.873589199999998,17.373058430645155,0,53.825797602340835,24.0,64.0,0.0,0.0,0.0
2014-02-13,19.44393,17.170959,307398000,19.458929,19.078571,18.516657928571426,0.13194862680390781,20.30014186964505,18.8505,17.40085813035495,0,58.19171457654046,20.0,60.0,0.0,0.0,0.0
2014-02-14,19.428213,17.157078,272924400,19.499287,19.32893,18.500050785714286,0.14951317780175372,20.242351575180138,18.8321785,17.422005424819865,0,57.88690002178323,16.0,56.00000000000001,0.0,0.0,0.0
2014-02-18,19.499643,17.220156,260251600,19.685356,19.486071,18.6007905,0.15908094314080132,20.267067711395608,18.8416785,17.416289288604393,0,58.93957350538142,12.0,52.0,0.0,0.0,0.0
2014-02-19,19.191786,16.948294,313768000,19.531786,19.083929,18.69420892857143,0.13856713217874198,20.212385111840444,18.8207856,17.429186088159557,0,52.812333458863826,8.0,48.0,0.0,0.0,0.0
2014-02-20,18.969643,16.752113,305858000,19.178572,18.892857,18.7742345,0.10542838454921023,20.1194257153283,18.784428400000003,17.449431084671705,0,48.864829477515975,4.0,44.0,0.0,0.0,0.0
2014-02-21,18.758928,16.566034,278784800,19.091785,18.735714,18.837117142857142,0.0666027747598464,19.969049376064678,18.729196249999998,17.489343123935317,0,45.39845264216107,20.0,40.0,0.0,0.0,0.0
2014-02-24,18.84107,16.638569,288909600,18.925714,18.657858,18.903494642857144,0.044785700939581355,19.885983500214568,18.6961247,17.50626589978543,0,46.977496241437905,16.0,36.0,0.0,0.0,0.0
2014-02-25,18.645,16.465422,231952000,18.913214,18.607143,18.937346785714286,0.016916019457619502,19.749822578512312,18.64533905,17.54085552148769,0,43.72686244173784,12.0,32.0,0.0,0.0,0.0
2014-02-26,18.476786,16.31687,276217200,18.75,18.414286,18.949489642857145,-0.011547194679248335,19.742779656477385,18.664714,17.586648343522615,0,41.09932711034336,8.0,28.000000000000004,0.0,0.0,0.0
2014-02-27,18.845358,16.642355,301882000,18.885,18.430357,18.988163214285716,-0.004607587984829811,19.731403769331067,18.712785500000003,17.69416723066894,0,48.41373562438174,4.0,24.0,0.0,0.0,0.0
2014-02-28,18.794287,16.59726,371968800,19.026787,18.647142,19.004898071428574,-0.002612098982451322,19.698574233736174,18.760035600000002,17.82149696626383,0,47.532909752299275,8.0,20.0,0.0,0.0,0.0
2014-03-03,18.848572,16.645193,238781200,18.951786,18.671785,19.00176035714286,0.0029094332942650736,19.655658733282298,18.80853565,17.9614125667177,0,48.60331140521548,4.0,16.0,0.0,0.0,0.0
2014-03-04,18.972857,16.754946,259140000,19.022858,18.848928,18.989719428571426,0.014812178618926364,19.603833640949468,18.86158925,18.119344859050535,-1,51.06483717697302,60.0,12.0,0.0,0.0,0.0
2014-03-05,19.012857,16.790281,200062800,19.098213,18.897499,18.980637857142856,0.024677951332982326,19.576771239891528,18.9036786,18.23058596010847,1,51.863873181111536,56.00000000000001,8.0,0.0,0.0,0.0
2014-03-06,18.955357,16.739494,185488800,19.087143,18.860714,18.945739785714288,0.02647134070419925,19.551026034629587,18.93610715,18.321188265370417,1,50.585194937514686,52.0,4.0,0.0,0.0,0.0
2014-03-07,18.944286,16.729717,220729600,18.999287,18.7875,18.911173571428574,0.026013760923224043,19.510442239632575,18.96812505,18.425807860367428,-1,50.3279132107528,48.0,4.0,0.0,0.0,0.0
2014-03-10,18.96143,16.74486,178584000,19.047501,18.869286,18.872729785714288,0.025910629135839434,19.497305680546145,18.988196600000002,18.47908751945386,-1,50.745685646659744,44.0,4.0,0.0,0.0,0.0
2014-03-11,19.14607,16.907925,279224400,19.240713,19.02107,18.869464357142856,0.036665212676566764,19.512443582884487,19.0008751,18.48930661711551,1,55.123383643905875,40.0,4.0,0.0,0.0,0.0
2014-03-12,19.164642,16.924318,199326400,19.191071,19.0,18.88339285714286,0.0429797895645745,19.51497790750063,19.0020357,18.48909349249937,1,55.55131880021583,36.0,8.0,0.0,0.0,0.0
2014-03-13,18.951786,16.736347,257742800,19.273571,18.898571,18.89716842857143,0.03131328180873966,19.501991027409726,18.992625049999997,18.48325907259027,-1,49.70153796609026,32.0,4.0,0.0,0.0,0.0
2014-03-14,18.73893,16.548372,237199200,18.960358,18.678572,18.889872714285712,0.008916786860920081,19.433421742082377,18.957375050000003,18.48132835791763,0,44.639250543762365,28.000000000000004,52.0,0.0,0.0,0.0
2014-03-17,18.812143,16.613024,199544800,18.9275,18.780357,18.9018115,-0.0007950628011020519,19.354012569593312,18.92657155,18.499130530406685,0,46.65196599617431,24.0,48.0,0.0,0.0,0.0
2014-03-18,18.978571,16.759998,209647200,18.998928,18.757143,18.937653285714283,0.0039032643086650623,19.23941214608216,18.90051795,18.561623753917843,0,51.01202883138935,20.0,44.0,0.0,0.0,0.0
2014-03-19,18.973572,16.755585,224756000,19.151428,18.892857,18.94681142857143,0.006438349992581133,19.203411434316163,18.88960725,18.57580306568384,0,50.87752281440628,16.0,40.0,0.0,0.0,0.0
2014-03-20,18.882143,16.674837,208398400,19.02393,18.833929,18.953086857142857,0.0019542294934093065,19.196883501151557,18.885232249999998,18.57358099884844,0,48.36568290438008,12.0,36.0,0.0,0.0,0.0
2014-03-21,19.031071,16.80636,374046400,19.0625,18.797501,18.9661225,0.008640239687425326,19.21100781561334,18.8988394,18.58667098438666,0,52.48106155174464,8.0,32.0,0.0,0.0,0.0
2014-03-24,19.256786,17.00569,355700800,19.303572,19.109285,18.986403142857142,0.026857653793639795,19.267013476651677,18.919625200000002,18.572236923348328,-1,57.951148705093765,4.0,28.000000000000004,0.0,0.0,0.0
2014-03-25,19.463928,17.188614,282293200,19.491072,19.27107,19.0186225,0.050101242025484174,19.358241678816274,18.9605716,18.56290152118373,1,62.24630885464497,100.0,24.0,0.0,0.0,0.0
2014-03-26,19.277857,17.024302,299768000,19.607143,19.245001,19.041658214285714,0.05006854561502251,19.354247332240437,19.000625149999998,18.64700296775956,0,56.64860809043676,96.0,20.0,0.0,0.0,0.0
2014-03-27,19.195,16.951122,222031600,19.339287,19.111429,19.05956635714286,0.041921198937194155,19.37386122591528,19.01810725,18.66235327408472,0,54.30662329238124,92.0,16.0,0.0,0.0,0.0
2014-03-28,19.173571,16.932201,200564000,19.247856,19.080357,19.074719285714284,0.0329394886152059,19.38339069939825,19.03707145,18.690752200601747,0,53.68841785889577,88.0,12.0,0.0,0.0,0.0
2014-03-31,19.169287,16.928421,168669200,19.314644,19.140356,19.076377642857146,0.02492472951064996,19.392663120569527,19.0531072,18.713551279430472,0,53.55715864857541,84.0,8.0,0.0,0.0,0.0
